15160507500	BUC
15161116000	BUC
15182105055	BUC
15240104000	BUC
15240507500	BUC
51910050000	BUC
51910110000	BUC
52110040000	BUC
52110050000	BUC
52310025020	BUC
52310040032	BUC
52310063050	BUC
52310090063	BUC
52310110090	BUC
52310125090	BUC
52310180125	BUC
52510025000	BUC
52510075000	BUC
52510090000	BUC
52510110000	BUC
52510180000	BUC
52710450320	BUC
52710450400	BUC
52710450630	BUC
52710450750	BUC
52710450900	BUC
20010011000	BUC
20010016000	BUC
20010040000	BUC
20010063000	BUC
15240912500	BUC
15260507500	BUC
15330111104	BUC
15360111023	BUC
15360311040	BUC
52710451800	BUC
52910900320	BUC
52910900400	BUC
52910900500	BUC
52910900630	BUC
52910901600	BUC
52910901800	BUC
60310090075	BUC
66061020026	BUC
17019004050	BUC
17007804050	BUC
66430201600	BUC
66430301600	BUC
66430401600	BUC
70370075063	BUC
70410025020	BUC
70410063040	BUC
71370063040	BUC
15690105000	BUC
15690511000	BUC
66431101600	BUC
17002105040	BUC
17002912510	BUC
17012404050	BUC
17102304000	BUC
17101501200	BUC
17038004000	BUC
17030705000	BUC
75203011040	BUC
75207011020	BUC
75207011032	BUC
75207011050	BUC
75207011090	BUC
75207011110	BUC
75207100063	BUC
75209010040	BUC
75209010050	BUC
75209010063	BUC
75211011020	BUC
75211011032	BUC
30101120300	BUC
30101110200	BUC
30101110500	BUC
55016000040	BUC
55016000050	BUC
55016000090	BUC
55016000110	BUC
55016000140	BUC
55031500000	BUC
55031500140	BUC
55031500180	BUC
55031500250	BUC
60110020000	BUC
60110025000	BUC
60110075000	BUC
60110090000	BUC
60210032025	BUC
60210050025	BUC
60210075050	BUC
60210090063	BUC
60210090075	BUC
60310025032	BUC
60310032040	BUC
17004905080	BUC
17022504050	BUC
17003505000	BUC
17020504050	BUC
17021505000	BUC
75211011063	BUC
75308033200	BUC
75308033050	BUC
75308033080	BUC
75308033100	BUC
13940105000	BUC
30202110600	BUC
30102110200	BUC
30102110400	BUC
30102120200	BUC
30102120300	BUC
60310075063	BUC
60410025025	BUC
60410025032	BUC
60410063063	BUC
60410090090	BUC
60510020000	BUC
60510040000	BUC
60610020000	BUC
60610025000	BUC
60610032000	BUC
60610040000	BUC
60610050000	BUC
60810020020	BUC
60810050050	BUC
60910050050	BUC
60910050063	BUC
60910063063	BUC
61010032032	BUC
61010063063	BUC
61110063063	BUC
18150710000	BUC
18501000000	BUC
18610010000	BUC
19000010000	BUC
70050016000	BUC
70050040000	BUC
70050050000	BUC
71050032000	BUC
71050040000	BUC
71070016000	BUC
70070020000	BUC
70070025000	BUC
70070032000	BUC
70070040000	BUC
70070063000	BUC
71090025000	BUC
13940307500	BUC
13940511000	BUC
13951111000	BUC
13951312500	BUC
13970104000	BUC
12001131250	BUC
61210063000	BUC
61310025020	BUC
61310050040	BUC
61710040032	BUC
61710050032	BUC
60210025020	BUC
60210040025	BUC
60210040032	BUC
60210063040	BUC
60210110090	BUC
60310090090	BUC
60410075075	BUC
60510063000	BUC
60510075000	BUC
60510090000	BUC
70090032000	BUC
70110020000	BUC
70130016000	BUC
70130063000	BUC
71130016000	BUC
71130020000	BUC
71130025000	BUC
70150020000	BUC
70150040000	BUC
70150050000	BUC
70170020000	BUC
70170025000	BUC
70170063000	BUC
12003072000	BUC
78031104000	BUC
78031105000	BUC
78031107500	BUC
78031111000	BUC
78031112500	BUC
78031118000	BUC
80000012503	BUC
80000012504	BUC
60710025032	BUC
60710032032	BUC
60710040040	BUC
60710040050	BUC
60710050040	BUC
60710075063	BUC
60710075075	BUC
60710090090	BUC
60910025032	BUC
60910075075	BUC
61010025025	BUC
61010050050	BUC
61010090090	BUC
61010110110	BUC
61110050063	BUC
61110075075	BUC
61210020000	BUC
61210025000	BUC
87990201100	BUC
69251000026	BUC
87990201080	BUC
80082145001	BUC
87990201500	BUC
30505110500	BUC
62010020020	BUC
62010025025	BUC
62010040040	BUC
50011115017	M
70010090000	BUC
70050090000	BUC
70090075000	BUC
70370090063	BUC
55100000004	BUC
55100000005	BUC
85091320162	BUC
85091320161	BUC
50310180110	BUC
83401028002	BUC
10202040000	BUC
10122032021	BUC
10252032032	BUC
10152063025	BUC
55004000000	BUC
85090320252	BUC
19991125200	BUC
19991125300	BUC
15045111030	BUC
15103911067	BUC
17022303240	BUC
66211016001	BUC
19915102020	BUC
19915102030	BUC
19915102040	BUC
19915102050	BUC
10152075050	BUC
53540032040	BUC
50510125063	BUC
66001020001	M
80101130070	BUC
80101130145	BUC
80201100040	BUC
47810031516	BUC
47810040031	BUC
47831140016	BUC
52910901250	BUC
53600100168	BUC
55100000001	BUC
60410032025	BUC
60410040050	BUC
61710032020	BUC
61710040020	BUC
61710063040	BUC
61710200063	BUC
66431001600	BUC
66511016000	BUC
70050020000	BUC
71010020000	BUC
71150032000	BUC
61710160025	BUC
55000000001	BUC
85140202000	BUC
18101000200	BUC
10132450400	BUC
10212032032	BUC
10242020025	BUC
71390032025	BUC
75308033250	BUC
76011011063	BUC
76012101050	BUC
80001012504	BUC
80201250110	BUC
62810050050	BUC
62810063063	BUC
62910020020	BUC
62910025025	BUC
62910032032	BUC
62810020020	BUC
62310020000	BUC
62510025000	BUC
62510032000	BUC
62510063000	BUC
63010032032	BUC
63010063063	BUC
63110025025	BUC
63110032032	BUC
63110040040	BUC
63110063063	BUC
19910100203	BUC
15046712567	BUC
15102511045	BUC
15141111075	BUC
17120501400	BUC
18101010160	BUC
19000030000	BUC
77103011040	BUC
77103011050	BUC
80031008002	BUC
80040080452	BUC
80040080872	BUC
80050080452	BUC
80060008002	BUC
80061008001	BUC
77308033050	BUC
77308033065	BUC
77308033100	BUC
80111200002	BUC
50510040032	BUC
21020090050	BUC
87020000032	BUC
87020000040	BUC
55012500090	BUC
60410050040	BUC
60410063040	BUC
61710140050	BUC
66141020020	BUC
66800016000	BUC
70010032000	BUC
71030040000	BUC
71150025000	BUC
75101011020	BUC
75101112025	BUC
80141200100	BUC
80141200170	BUC
80151200170	BUC
80161200100	BUC
80161200170	BUC
80081140001	BUC
80085140001	BUC
68061016026	BUC
68101026032	BUC
68121026032	BUC
49060000001	BUC
49060000002	BUC
48020000032	BUC
50030150009	M
10112110000	BUC
10222040040	BUC
10192025000	BUC
57001050000	BUC
57003050000	BUC
57003065000	BUC
57003080000	BUC
57003125000	BUC
57003200000	BUC
57003250000	BUC
57003300000	BUC
57011080125	BUC
57023065000	BUC
57023100000	BUC
76011012025	BUC
77101012025	BUC
85150102000	BUC
49060000003	BUC
35990315200	BUC
35390400000	BUC
52310050032	BUC
52310050040	BUC
87990201024	BUC
10020032004	BUC
10020050004	BUC
87000500020	BUC
87010050000	BUC
87010100061	BUC
35390160000	BUC
52410090000	BUC
52410100000	BUC
87990201060	BUC
48010000025	BUC
48010000020	BUC
35500250160	BUC
35945315250	BUC
35945400160	BUC
35990400250	BUC
35990400315	BUC
35945250160	BUC
35700160000	BUC
35700250000	BUC
35000225002	BUC
35000231502	BUC
75703011020	BUC
75703011032	BUC
75703011050	BUC
75701012016	BUC
75701012020	BUC
75701012025	BUC
75701012032	BUC
75703012040	BUC
75703012063	BUC
61710025020	BUC
35190315315	BUC
35000240003	BUC
35345200000	BUC
35390315000	BUC
35500200160	BUC
35500250200	BUC
35500315250	BUC
35500400315	BUC
35400315000	BUC
68081016000	BUC
68081020000	BUC
68091016020	BUC
68101016020	BUC
68121016020	BUC
68131016020	BUC
10132900630	BUC
10132900750	BUC
10152032025	BUC
10152040020	BUC
10152040025	BUC
10152050040	BUC
10152063032	BUC
10162020000	BUC
10162025000	BUC
10212020025	BUC
10222020020	BUC
10222025025	BUC
10222032032	BUC
10222075075	BUC
10242020020	BUC
66911804511	BUC
68311016026	BUC
47901850116	BUC
10242025025	BUC
10252025025	BUC
10262025020	BUC
10262032032	BUC
10112025000	BUC
10112063000	BUC
10112075000	BUC
10122025020	BUC
10122040020	BUC
10122050032	BUC
10122050040	BUC
10132900200	BUC
10132450250	BUC
10162040000	BUC
10162050000	BUC
10162110000	BUC
10182025000	BUC
10182040000	BUC
10182050000	BUC
10182063000	BUC
10182090000	BUC
35800250000	BUC
10192020000	BUC
10202032000	BUC
10130900900	BUC
53601050112	BUC
53601006063	BUC
50310063063	BUC
10312020020	BUC
61710250040	BUC
30101120500	BUC
77103011020	BUC
44345110500	BUC
44390171100	BUC
44390110500	BUC
44390110750	BUC
80032010004	BUC
64140025000	BUC
50216040000	BUC
47831131516	BUC
21020063050	BUC
49090003032	BUC
49090003040	BUC
49090003063	BUC
49090003075	BUC
49090004032	BUC
35500500315	BUC
52310063032	BUC
87011011000	BUC
87990201990	BUC
57030010025	BUC
57030010032	BUC
57030010040	BUC
57030010020	BUC
57030010002	BUC
87011010800	BUC
87011013002	BUC
35500200125	BUC
55050000400	BUC
55050000000	BUC
55050000002	BUC
45390171250	BUC
45390171800	BUC
45390172250	BUC
45517090063	BUC
49000010310	BUC
49000010400	BUC
35000030756	BUC
35000031106	BUC
35000050636	BUC
35000050906	BUC
35000070756	BUC
87041020000	BUC
50216355000	BUC
60510050000	BUC
55050000450	BUC
45111140000	BUC
45111160000	BUC
45111225000	BUC
45111280000	BUC
45111250000	BUC
45117125000	BUC
45117160000	BUC
45117250000	BUC
45117315000	BUC
45345171250	BUC
45345172800	BUC
45390111250	BUC
45390111400	BUC
45345111400	BUC
45345111600	BUC
45345112000	BUC
44811075000	BUC
44811125000	BUC
44811140000	BUC
44811160000	BUC
44811180000	BUC
44811225000	BUC
57030010003	BUC
47850315125	BUC
47890000110	BUC
47890000160	BUC
47890000315	BUC
87050200000	BUC
50310400090	BUC
55016008000	BUC
55016009000	BUC
55025006000	BUC
55031506000	BUC
55100000006	BUC
55016010000	BUC
55031510000	BUC
52410040000	BUC
45390112250	BUC
45390112500	BUC
45390112800	BUC
45390172500	BUC
45411200000	BUC
45511090075	BUC
45511110063	BUC
45511110075	BUC
45511180140	BUC
64111032025	BUC
64200018025	BUC
64220840020	BUC
64230232025	BUC
64260525020	BUC
64260432020	BUC
64260532020	BUC
64270532025	BUC
49000010200	BUC
10110032000	BUC
10110040000	BUC
10110063000	BUC
10120032020	BUC
10120032025	BUC
10120063032	BUC
10120063040	BUC
10130450200	BUC
10130450320	BUC
10130450400	BUC
10130900320	BUC
10130900630	BUC
10150032020	BUC
10150040025	BUC
10150040032	BUC
60310025025	BUC
60310040040	BUC
60810032032	BUC
45517200140	BUC
45517315225	BUC
44811063000	BUC
44811250000	BUC
44817050000	BUC
44817063000	BUC
44817075000	BUC
44817110000	BUC
44817125000	BUC
44817200000	BUC
44817225000	BUC
44817250000	BUC
44817315000	BUC
47901000000	BUC
66001020002	M
49080000075	BUC
55031504001	BUC
45390172000	BUC
45511090063	BUC
45117280000	BUC
45345171800	BUC
47840315400	BUC
10150050025	BUC
10150050032	BUC
10150050040	BUC
10150063025	BUC
10160032000	BUC
10200025000	BUC
10210025020	BUC
10210025025	BUC
10220020020	BUC
10220020025	BUC
10220032032	BUC
10220040040	BUC
10220063063	BUC
10250020020	BUC
10260025020	BUC
10260025025	BUC
49000010311	BUC
52410032000	BUC
35000216004	BUC
10700025002	M
57023065001	BUC
64140016000	BUC
64140020000	BUC
64061016025	BUC
64061020020	BUC
64081016000	BUC
64111020000	BUC
64121016020	BUC
64121020020	BUC
64151016020	BUC
44910110000	BUC
44910160000	BUC
44910200000	BUC
44910250000	BUC
44710140000	BUC
44710250000	BUC
44710355000	BUC
44710400000	BUC
44910075000	BUC
55025010000	BUC
45390112000	BUC
10120063050	BUC
10130900200	BUC
44811280000	BUC
68111016020	BUC
35700125000	BUC
64051020016	BUC
64131020020	BUC
44710315000	BUC
35000051406	BUC
60810032040	BUC
55100000008	BUC
64161020025	BUC
64192000001	BUC
70000000002	BUC
69261000026	BUC
69271000026	BUC
35345500000	BUC
50310140090	BUC
47800000400	M
35145300160	BUC
35145500300	BUC
80080140002	BUC
62510040000	BUC
62310040000	BUC
62210063000	BUC
10222063063	BUC
10160040000	BUC
64220532020	BUC
64220832020	BUC
64220932020	BUC
64221032020	BUC
64220240020	BUC
64220440020	BUC
64220640020	BUC
64240332020	BUC
64240525020	BUC
10130900750	BUC
64310232025	BUC
45511180160	BUC
35000212502	BUC
35000212501	BUC
35000211003	BUC
35367200000	BUC
35390500000	BUC
47800000315	M
19990120001	BUC
35145200110	BUC
35190200125	BUC
35145200160	BUC
35190200160	BUC
35190250110	BUC
35190250125	BUC
35190250200	BUC
35145400160	BUC
35145400300	BUC
35190400300	BUC
35145300110	BUC
35145300125	BUC
35145300250	BUC
35145500500	BUC
35190300125	BUC
35190500250	BUC
35390125000	BUC
35400125000	BUC
35500160125	BUC
10132450320	BUC
10250025020	BUC
35990500200	BUC
35345110000	BUC
68131026026	BUC
18030090440	BUC
49080000050	BUC
50610225040	BUC
64121032032	BUC
50310160125	BUC
50310075063	BUC
64200016025	BUC
35190500300	BUC
35145400110	BUC
35700500000	BUC
66141026032	BUC
85015000002	BUC
75209010090	BUC
80033010004	BUC
80040100454	BUC
80061010004	BUC
64220332020	BUC
64230332025	BUC
64230432025	BUC
64230732025	BUC
64240432020	BUC
64310325025	BUC
64310332025	BUC
70050110000	BUC
70210110000	BUC
87990201750	BUC
35500500200	BUC
18460010000	BUC
18040170000	BUC
80084120001	BUC
55050000355	BUC
49000000001	BUC
64211020025	BUC
64211020020	BUC
64210002032	BUC
64280232025	BUC
64280332025	BUC
64280632025	BUC
64280732025	BUC
64290432025	BUC
64290532025	BUC
64290732025	BUC
64300232025	BUC
64300532025	BUC
64300632025	BUC
64191000003	BUC
64061025132	BUC
35990200160	BUC
87025260280	BUC
35330110000	BUC
75209020025	BUC
49060100000	BUC
49080000032	BUC
87000101025	BUC
87000101032	BUC
88081050103	BUC
88081050302	BUC
88081070301	BUC
50216075000	BUC
50216140000	BUC
50216160000	BUC
50216250000	BUC
50216400000	BUC
50610063032	BUC
50610063063	BUC
50610090032	BUC
50610110032	BUC
50610110063	BUC
50610125032	BUC
50610125063	BUC
50610160040	BUC
35010431506	BUC
35010440003	BUC
35010450003	BUC
70330040000	BUC
70370063032	BUC
50610200032	BUC
50610250063	BUC
87051002020	BUC
44117090000	BUC
44117110000	BUC
44111050000	BUC
44111090000	BUC
87051255100	BUC
80012012504	BUC
15690712500	BUC
87990201300	BUC
80000000003	BUC
47901850118	BUC
10272020000	BUC
10122063032	BUC
10302020000	BUC
60710025020	BUC
33700048000	BUC
57023106503	BUC
45217400180	BUC
45211450250	BUC
45211500250	BUC
45211630250	BUC
45217450250	BUC
10020020004	BUC
10112020000	BUC
10122025021	BUC
10130900500	BUC
10132900400	BUC
10162063000	BUC
10202050000	BUC
10212025025	BUC
10252020020	BUC
70170050000	BUC
70210090000	BUC
70370050020	BUC
70370110090	BUC
77103011025	BUC
44390170900	BUC
52111050000	BUC
52111063000	BUC
71050016000	BUC
71070020000	BUC
75109924020	BUC
75207100040	BUC
75701011032	BUC
19005002009	BUC
85110102000	BUC
85170004002	BUC
35000030636	BUC
61010040040	BUC
44811200000	BUC
47850315400	BUC
45411050000	BUC
10130450250	BUC
10160050000	BUC
10120040032	BUC
10272025000	BUC
87051002010	BUC
33083305000	BUC
80061010003	BUC
18450020000	BUC
15084116087	BUC
15082307587	BUC
15046512545	BUC
35000231504	BUC
35000250001	BUC
35000250002	BUC
64270632025	BUC
64290332025	BUC
64301032025	BUC
80012012503	BUC
80032010003	BUC
80061010000	BUC
64260232020	BUC
35145250250	BUC
35000212503	BUC
55100000130	BUC
55016001010	BUC
87040100103	BUC
45211500280	BUC
85170003202	BUC
10152063040	BUC
35500125110	BUC
64191100025	BUC
64192000004	BUC
47860315000	BUC
80003012504	BUC
60710063050	BUC
60910025020	BUC
35145500160	BUC
70370050040	BUC
80040100453	BUC
33082005000	BUC
80131130150	BUC
48010000063	BUC
55025003000	BUC
75103012032	BUC
66061020020	BUC
80004012503	BUC
33082505000	BUC
33161805000	BUC
35145200200	BUC
55063000450	BUC
55063000500	BUC
55063000560	BUC
44910315000	BUC
45111125000	BUC
47810040025	BUC
50216025000	BUC
50216280000	BUC
66800026000	BUC
15040303230	BUC
15081907545	BUC
52410025000	BUC
55016002000	BUC
57001250000	BUC
60310020020	BUC
70030040000	BUC
70050063000	BUC
70070016000	BUC
80000000002	BUC
15181504040	BUC
51910063000	BUC
52510063000	BUC
66430501600	BUC
10240025025	BUC
10240032032	BUC
10180020000	BUC
10190020000	BUC
10190025000	BUC
10270025000	BUC
33700090000	BUC
52111032000	BUC
75207100025	BUC
76011011025	BUC
80200200080	BUC
17002005040	BUC
17102504000	BUC
60110040000	BUC
75308033040	BUC
60810063063	BUC
71070040000	BUC
55040008000	BUC
55016001001	BUC
60410050063	BUC
71090032000	BUC
70150032000	BUC
60710020020	BUC
35010416002	BUC
35010416004	BUC
47841200125	BUC
47841300125	BUC
47841400125	BUC
47840600400	BUC
64051025021	BUC
45211630280	BUC
45211630180	BUC
45211630140	BUC
45211630125	BUC
45211630110	BUC
45211560200	BUC
45211560180	BUC
45211560140	BUC
45211560110	BUC
45211500200	BUC
45211500180	BUC
45211500140	BUC
45211500110	BUC
45211450225	BUC
45211450200	BUC
45211450180	BUC
45211450160	BUC
45211450125	BUC
45211450110	BUC
45211450090	BUC
45211400225	BUC
45211400200	BUC
45211400125	BUC
45211400090	BUC
45211355110	BUC
45211560250	BUC
76011111075	BUC
87040100102	BUC
48010000090	BUC
61910001025	BUC
53540020025	BUC
64051032125	BUC
64061025125	BUC
64061032132	BUC
64071032132	BUC
64111025001	BUC
64111032001	BUC
64111032125	BUC
35999000315	BUC
64151025125	BUC
45211355090	BUC
45211315160	BUC
45211315140	BUC
45211315125	BUC
45211315090	BUC
45211280125	BUC
45211280110	BUC
45211280090	BUC
45211200090	BUC
45211160090	BUC
45217630180	BUC
45217630140	BUC
45217630125	BUC
45217560315	BUC
45217560200	BUC
45217560180	BUC
45217560140	BUC
45217500280	BUC
45217500225	BUC
45217500200	BUC
45217500140	BUC
45217500125	BUC
45217500110	BUC
55100000009	BUC
75204016050	BUC
75204016150	BUC
55025001001	BUC
55031501001	BUC
44710630000	BUC
80201200080	BUC
60410110110	BUC
62210020000	BUC
64161025125	BUC
45217500090	BUC
45217450225	BUC
45217450180	BUC
45217450140	BUC
45217450110	BUC
45217400200	BUC
45217355200	BUC
45217355160	BUC
45217355125	BUC
45217355090	BUC
45217315180	BUC
45217315160	BUC
45217315140	BUC
45217315125	BUC
45217315090	BUC
45217280140	BUC
45217280090	BUC
45217225090	BUC
57011080150	BUC
60510110000	BUC
61110110110	BUC
61710063025	BUC
61710090063	BUC
62810025025	BUC
12003051600	BUC
15106516087	BUC
15180704032	BUC
15430111090	BUC
17107501200	BUC
55012500110	BUC
61710140032	BUC
68071016026	BUC
87990101020	BUC
80033008001	BUC
71330020000	BUC
55063000002	BUC
35010431501	BUC
35010450002	BUC
35010440002	BUC
35010440004	BUC
35010450001	BUC
45211560160	BUC
45211630315	BUC
45217450125	BUC
45217560160	BUC
45217560280	BUC
45217630315	BUC
35000060906	BUC
35000011606	BUC
35000071256	BUC
35000225003	BUC
35100000125	BUC
35145500250	BUC
35190300160	BUC
68051020000	BUC
35100000160	BUC
35145315315	BUC
80061008002	BUC
85110202000	BUC
80061010043	SET
64091025125	BUC
55050004000	BUC
44710225000	BUC
85090320251	BUC
64240225020	BUC
64041020000	BUC
35145125110	BUC
35145500400	BUC
64151016215	BUC
47842445400	BUC
35010425004	BUC
45511450355	BUC
45511450400	BUC
45511500400	BUC
45517500450	BUC
87050200005	BUC
70030075000	BUC
64300732025	BUC
50216032000	BUC
35330315000	BUC
55025004001	BUC
47901850120	BUC
67101016021	BUC
67151016021	BUC
45411355000	BUC
80060010004	BUC
46011110110	BUC
67111016001	BUC
67111020017	BUC
67121016021	BUC
67121020027	BUC
67131016021	BUC
67131026033	BUC
10180032000	BUC
45211355200	BUC
45217280125	BUC
60510025000	BUC
67051020001	BUC
67051026001	BUC
35945500160	BUC
35010416001	BUC
10290020020	BUC
80002012503	BUC
35990500160	BUC
35010425001	BUC
64111020216	BUC
10122032020	BUC
15180904040	BUC
50310315063	BUC
61710160050	BUC
61710200090	BUC
15041304015	BUC
70010063000	BUC
55100000602	BUC
35999000250	BUC
35999000400	BUC
35999000500	BUC
68111120016	BUC
17022105000	BUC
47810031520	BUC
85030000003	BUC
35945200160	BUC
35000010906	BUC
35000071106	BUC
35990315160	BUC
80040080672	BUC
44811315000	BUC
35000211006	BUC
35390110000	BUC
35100000500	BUC
45411500000	BUC
45411630000	BUC
45417450000	BUC
45511500450	BUC
45517630500	BUC
45417355000	BUC
55031510012	BUC
55031510021	BUC
55031510041	BUC
55031510051	BUC
44910063000	BUC
45111200000	BUC
15082911087	BUC
17105001200	BUC
35390200000	BUC
60810025025	BUC
60910025025	BUC
80060010002	BUC
80131130075	BUC
10160075000	BUC
50610140063	BUC
60710063063	BUC
61210110000	BUC
61910001032	BUC
62910063063	BUC
64151020020	BUC
64191100132	BUC
64230640025	BUC
64300932025	BUC
67061016017	BUC
67061016027	BUC
67061020027	BUC
67061026027	BUC
67061032033	BUC
70090050000	BUC
70410050025	BUC
71050025000	BUC
75107011020	BUC
75703012025	BUC
80009012504	BUC
67071016017	BUC
67071020027	BUC
67071026027	BUC
67071026033	BUC
67081026001	BUC
67091020021	BUC
67091020027	BUC
67101016017	BUC
67101020027	BUC
67101026033	BUC
64220001040	BUC
64200120225	BUC
64201400140	BUC
64201800140	BUC
49060000000	BUC
49080000063	BUC
46033011012	BUC
46034809090	BUC
46034809110	BUC
46039000320	BUC
46043209010	BUC
46043909010	BUC
46044101040	BUC
46044101050	BUC
46044101056	BUC
46044101075	BUC
75204016040	BUC
75204016065	BUC
75204016100	BUC
61710110075	BUC
46304501250	BUC
35330200000	BUC
13970105600	BUC
13970106300	BUC
13970107500	BUC
13970112500	BUC
46011090090	BUC
46011903240	BUC
46011904840	BUC
46011905040	BUC
46011905050	BUC
46011914040	BUC
46012040040	BUC
46012050050	BUC
46012063063	BUC
46012090090	BUC
46012125125	BUC
46012160160	BUC
46012200200	BUC
46012315315	BUC
46012905040	BUC
46012905050	BUC
46012914050	BUC
46012914840	BUC
46012915040	BUC
46012915050	BUC
46013040000	BUC
46013040202	BUC
46013050000	BUC
46013050252	BUC
46013050402	BUC
46013056630	BUC
46017050000	BUC
46021050000	BUC
46021056000	BUC
46021063000	BUC
46021200000	BUC
46024111028	BUC
46025111000	BUC
46025112500	BUC
46025120000	BUC
46025131500	BUC
46027116002	BUC
46031050060	BUC
46031050073	BUC
46031050080	BUC
46031050100	BUC
46031056080	BUC
46031056100	BUC
46031063080	BUC
46031063100	BUC
46031075080	BUC
46031075090	BUC
46031904040	BUC
46033005005	BUC
75207205025	BUC
75207209032	BUC
50010000250	BUC
64280722025	BUC
64290322025	BUC
64290922025	BUC
75207209314	BUC
75207200001	BUC
46645250110	BUC
46341110050	BUC
51911075000	BUC
48731009015	BUC
46304500500	BUC
46341110250	BUC
87000103002	SET
46044101250	BUC
46070630750	BUC
46070900900	BUC
46071101400	BUC
46071601600	BUC
46072203150	BUC
46081050000	BUC
46081056000	BUC
46083031032	BUC
46083031040	BUC
46083031056	BUC
46083031075	BUC
46083031160	BUC
46083110000	BUC
46084056000	BUC
46084063000	BUC
46084075000	BUC
